, что :  count:3180  textCnt:1255
союз планируюсь :  count:2  textCnt:2
для выработка :  count:2  textCnt:2
половина 2005 :  count:2  textCnt:2
они работаю :  count:2  textCnt:2
расстояние 20 :  count:2  textCnt:2
международный группа :  count:2  textCnt:2
даний и :  count:2  textCnt:2
время тест :  count:2  textCnt:2
валентин матвиенко :  count:2  textCnt:1
станция свежий :  count:2  textCnt:2
не дали :  count:2  textCnt:2
этот самый :  count:2  textCnt:2
кризис между :  count:2  textCnt:2
часть к :  count:2  textCnt:2
и вклад :  count:2  textCnt:2
остановил удаленно :  count:2  textCnt:2
изучение изменение :  count:2  textCnt:2
астронавт исследователь :  count:2  textCnt:2
данные пресс :  count:2  textCnt:1
с оборудование :  count:2  textCnt:2
контролируемый с :  count:2  textCnt:2
лунный диск :  count:2  textCnt:2
раскрылся , :  count:2  textCnt:2
страна шос :  count:2  textCnt:2
помимо установка :  count:2  textCnt:2
электрод , :  count:2  textCnt:2
вы не :  count:2  textCnt:2
его основа :  count:2  textCnt:2
первое работа :  count:2  textCnt:2
широк распространён :  count:2  textCnt:2
командование вооружённый :  count:2  textCnt:2
последний попытка :  count:2  textCnt:2
адмирал вильнева :  count:2  textCnt:2
кабина корабль :  count:2  textCnt:2
окраска . :  count:2  textCnt:2
есть необитаем :  count:2  textCnt:2
программа экспедиция :  count:2  textCnt:2
они продолжаю :  count:2  textCnt:2
робот геолог :  count:2  textCnt:2
электроснабжение . :  count:2  textCnt:2
, сопровождающийся :  count:2  textCnt:2
маневрах есть :  count:2  textCnt:2
доклад фонд :  count:2  textCnt:2
отправка астронавт :  count:2  textCnt:1
главное предмет :  count:2  textCnt:2
поскольку американский :  count:2  textCnt:2
компания aera :  count:2  textCnt:2
старое боеприпас :  count:2  textCnt:2
система подготовка :  count:2  textCnt:2
экспедиция из :  count:2  textCnt:2
следующий шаттл :  count:2  textCnt:2
, фрегат :  count:2  textCnt:1
институт военен :  count:2  textCnt:2
, заявление :  count:2  textCnt:2
детальный карта :  count:2  textCnt:2
скопление ngc :  count:2  textCnt:1
с 1997 :  count:2  textCnt:2
стою от :  count:2  textCnt:2
их деятельность :  count:2  textCnt:2
который покрываю :  count:2  textCnt:2
за процесс :  count:2  textCnt:2
год к :  count:2  textCnt:2
успешно запустил :  count:2  textCnt:2
беспокойство по :  count:2  textCnt:2
что нибудь :  count:2  textCnt:2
три этап :  count:2  textCnt:2
, время :  count:2  textCnt:2
и мексика :  count:2  textCnt:2
и обеспечивать :  count:2  textCnt:2
житель планет :  count:2  textCnt:2
учение дальний :  count:2  textCnt:2
гироскоп взамен :  count:2  textCnt:2
неожиданный вывод :  count:2  textCnt:2
собственный телевизор :  count:2  textCnt:1
есть затруднён :  count:2  textCnt:2
карьер , :  count:2  textCnt:2
количество научный :  count:2  textCnt:1
usb 2 :  count:2  textCnt:2
австралийский компания :  count:2  textCnt:2
. ряд :  count:2  textCnt:2
бортинженер россиянин :  count:2  textCnt:2
есть самостоятельно :  count:2  textCnt:2
использование который :  count:2  textCnt:2
очень хороший :  count:2  textCnt:2
они обязан :  count:2  textCnt:2
dvd запись :  count:2  textCnt:2
советский самолёт :  count:2  textCnt:2
четкие и :  count:2  textCnt:2
контракт о :  count:2  textCnt:2
его выход :  count:2  textCnt:2
не решён :  count:2  textCnt:2
. санкция :  count:2  textCnt:2
весна 2005 :  count:2  textCnt:2
токио и :  count:2  textCnt:2
формат и :  count:2  textCnt:2
беспосадочный перелет :  count:2  textCnt:2
существовавший непосредственно :  count:2  textCnt:2
вершина гор :  count:2  textCnt:2
полёт может :  count:2  textCnt:2
договоренность о :  count:2  textCnt:2
не вызвал :  count:2  textCnt:2
заместитель гендиректор :  count:2  textCnt:2
это послужил :  count:2  textCnt:2
средство массовый :  count:2  textCnt:2
а 28 :  count:2  textCnt:2
о очередной :  count:2  textCnt:2
год имя :  count:2  textCnt:2
не сделан :  count:2  textCnt:2
предсказан в :  count:2  textCnt:2
лучше возвращаться :  count:2  textCnt:2
подобный случай :  count:2  textCnt:2
аппарат получил :  count:2  textCnt:2
нью мехико :  count:2  textCnt:2
семь тысяча :  count:2  textCnt:2
в journal :  count:2  textCnt:2
восстановить работа :  count:2  textCnt:2
меньше той :  count:2  textCnt:2
исследователь пришёл :  count:2  textCnt:2
смог начать :  count:2  textCnt:1
прогнозирую резкий :  count:2  textCnt:1
ранее также :  count:2  textCnt:2
наступаю на :  count:2  textCnt:2
18 апрель :  count:2  textCnt:2
запатентовал спасательный :  count:2  textCnt:1
отечественный и :  count:2  textCnt:2
тысяча на :  count:2  textCnt:2
выполнять роль :  count:2  textCnt:2
30 человеческий :  count:2  textCnt:2
пятница глава :  count:2  textCnt:2
увидеть планет :  count:2  textCnt:1
роза синий :  count:2  textCnt:1
мчс рф :  count:2  textCnt:2
использовать российский :  count:2  textCnt:2
верно . :  count:2  textCnt:2
запуск 21 :  count:2  textCnt:2
быстро таю :  count:2  textCnt:2
образ есть :  count:2  textCnt:2
как военный :  count:2  textCnt:2
что 480 :  count:2  textCnt:2
дискуссия . :  count:2  textCnt:2
элементный состав :  count:2  textCnt:2
иммигрант , :  count:2  textCnt:2
повод предположить :  count:2  textCnt:2
большой десантный :  count:2  textCnt:2
где проведет :  count:2  textCnt:2
оборона генерал :  count:2  textCnt:2
, открытие :  count:2  textCnt:2
который подписал :  count:2  textCnt:2
который передвигаюсь :  count:2  textCnt:2
четверг британский :  count:2  textCnt:2
18 февраль :  count:2  textCnt:2
из кембридж :  count:2  textCnt:2
система mac :  count:2  textCnt:2
бен аль :  count:2  textCnt:1
в поведение :  count:2  textCnt:2
, регулировать :  count:2  textCnt:2
для радар :  count:2  textCnt:2
стартовал миссия :  count:2  textCnt:2
в организация :  count:2  textCnt:2
с очередной :  count:2  textCnt:2
объект исследование :  count:2  textCnt:2
гравитационный коллапс :  count:2  textCnt:2
однако мы :  count:2  textCnt:2
проведён предполетные :  count:2  textCnt:2
заметный количество :  count:2  textCnt:2
расшифровка геном :  count:2  textCnt:2
. человеческий :  count:2  textCnt:2
приостановлен на :  count:2  textCnt:2
хакерский атака :  count:2  textCnt:1
space flight :  count:2  textCnt:2
серьезными риск :  count:2  textCnt:2
три американский :  count:2  textCnt:2
такой ситуация :  count:2  textCnt:2
рассмотрение проект :  count:2  textCnt:2
также смог :  count:2  textCnt:2
фаза есть :  count:2  textCnt:2
кембриджский университет :  count:2  textCnt:2
же год :  count:2  textCnt:2
отсутствие необходимый :  count:2  textCnt:2
